ID;Nama Makanan;Kategori;Jumlah Sajian;Per Sajian;Energi;Energi dari lemak;Energi dari lemak jenuh;Karbohidrat total;Karbohidrat lain;Protein;Lemak total;Lemak jenuh;Lemak tidak jenuh ganda;Lemak tidak jenuh tunggal;Lemak trans;Kolesterol;Serat pangan;Serat pangan larut;Serat pangan tidak larut;Gula;Gula alkohol;Air;Abu;Vitamin A;B0Karoten;Vitamin B1;Vitamin B2;Vitamin B3;Vitamin B5;Vitamin B6;Vitamin B12;Folat;Biotin;Kolin;Vitamin C;Vitamin D;Vitamin E;Vitamin K;Kalsium;Fosfor;Magnesium;Natrium;Kalium;Besi;Seng;Tembaga;Mangan;Iodium;Selenium;Fluor;Kromium;L0Karnitin;Myo0Inositol;Asam linoleat;Asam a0linolenat
913;Ikan Puntin, segar;Alami;1;100 g;76 kkal;0;0;2.20 g;0;14.40 g;1.10 g;0;0;0;0;0;0 g;0;0;0;0;81.10 g;1.20 g;0 mcg;0 mcg;0.31 mg;0.11 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;28 mg;166 mg;0;0 mg;325 mg;0 mg;0.60 mg;100 mcg;0;0;0;0;0;0;0;0;0
974;Ikan Sale lais, mentah;Alami;1;100 g;415 kkal;0;0;2.90 g;0;61.30 g;17.60 g;0;0;0;0;0;0 g;0;0;0;0;12.40 g;5.80 g;0 mcg;0 mcg;0.03 mg;0.10 mg;17.30 mg;0;0;0;0;0;0;0 mg;0;0;0;258 mg;919 mg;0;1767 mg;263 mg;7 mg;1 mg;17600 mcg;0;0;0;0;0;0;0;0;0
973;Ikan Sale, mentah;Alami;1;100 g;534 kkal;0;0;4.90 g;0;40.20 g;39.30 g;0;0;0;0;0;2 g;0;0;0;0;8.50 g;7.10 g;0 mcg;410 mcg;0.02 mg;0.50 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;199 mg;1244 mg;0;673 mg;673 mg;2.70 mg;2.60 mg;300 mcg;0;0;0;0;0;0;0;0;0
1187;Ikan salmon;Alami;1;100 g;179 kkal;0;0;0 g;0;19.93 g;10.43 g;0;0;0;0;0;0 g;0;0;0;0;71.64 g;1.33 g;136 mcg;0 mcg;0.05 mg;0.11 mg;8.42 mg;0;0;0;0;0;0;4 mg;0;0;0;26 mg;0 mg;0;47 mg;394 mg;0.25 mg;0.44 mg;40 mcg;0;0;0;0;0;0;0;0;0
975;Ikan Saluang kering, mentah;Alami;1;100 g;284 kkal;0;0;14.60 g;0;34.10 g;9.90 g;0;0;0;0;0;0 g;0;0;0;0;33.60 g;7.80 g;0 mcg;0 mcg;0.49 mg;0.03 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;1426 mg;1103 mg;0;1767 mg;263 mg;9.50 mg;18.70 mg;1300 mcg;0;0;0;0;0;0;0;0;0
914;Ikan Saluang, segar;Alami;1;100 g;113 kkal;0;0;3.40 g;0;13.90 g;4.90 g;0;0;0;0;0;0 g;0;0;0;0;74.80 g;3 g;0 mcg;0 mcg;0.21 mg;0.02 mg;1.80 mg;0;0;0;0;0;0;0 mg;0;0;0;642 mg;646 mg;0;51 mg;182 mg;1.90 mg;3.60 mg;800 mcg;0;0;0;0;0;0;0;0;0
976;Ikan sanggang, masakan;Alami;1;100 g;240 kkal;0;0;20.70 g;0;21.70 g;7.70 g;0;0;0;0;0;0 g;0;0;0;0;42.60 g;7.30 g;0 mcg;0 mcg;0.51 mg;0.02 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;159 mg;362 mg;0;2041 mg;159 mg;9.80 mg;8.80 mg;1500 mcg;0;0;0;0;0;0;0;0;0
915;Ikan Sarden, segar;Alami;1;100 g;109 kkal;0;0;3.40 g;0;19.90 g;1.80 g;0;0;0;0;0;0 g;0;0;0;0;72.70 g;2.20 g;195 mcg;0 mcg;0.26 mg;0.03 mg;4.40 mg;0;0;0;0;0;0;0 mg;0;0;0;95 mg;597 mg;0;266 mg;227 mg;1.30 mg;2 mg;300 mcg;0;0;0;0;0;0;0;0;0
977;Ikan selar kuning cue, mentah;Alami;1;100 g;138 kkal;0;0;0 g;0;27 g;3.30 g;0;0;0;0;0;0 g;0;0;0;0;59 g;0.70 g;45 mcg;0 mcg;0.10 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;50 mg;100 mg;0;0 mg;0 mg;2 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
978;Ikan selar, kering, mentah;Alami;1;100 g;194 kkal;0;0;0 g;0;38 g;3.50 g;0;0;0;0;0;0 g;0;0;0;0;43 g;15.50 g;0 mcg;0 mcg;0.01 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;20 mg;200 mg;0;0 mg;0 mg;1 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
916;Ikan Selar, segar;Alami;1;100 g;100 kkal;0;0;0 g;0;18.80 g;2.20 g;0;0;0;0;0;0 g;0;0;0;0;75.40 g;3.60 g;45 mcg;0 mcg;0.36 mg;0.20 mg;3.40 mg;0;0;0;0;0;0;0 mg;0;0;0;40 mg;179 mg;0;43 mg;392.60 mg;0.50 mg;0.30 mg;100 mcg;0;0;0;0;0;0;0;0;0
979;Ikan sepat, kering, mentah;Alami;1;100 g;289 kkal;0;0;0 g;0;38 g;14 g;0;0;0;0;0;0 g;0;0;0;0;30 g;18 g;0 mcg;0 mcg;0 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;40 mg;100 mg;0;0 mg;0 mg;0.70 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
917;Ikan Sepat, segar;Alami;1;100 g;84 kkal;0;0;4.70 g;0;15.20 g;0.60 g;0;0;0;0;0;0 g;0;0;0;0;78.80 g;0.80 g;0 mcg;0 mcg;0.16 mg;0.03 mg;1.90 mg;0;0;0;0;0;0;0 mg;0;0;0;68 mg;171 mg;0;211 mg;198 mg;2.10 mg;0.60 mg;700 mcg;0;0;0;0;0;0;0;0;0
918;Ikan Sidat, segar;Alami;1;100 g;81 kkal;0;0;3.80 g;0;11.40 g;1.90 g;0;0;0;0;0;0 g;0;0;0;0;71.30 g;11.60 g;15 mcg;0 mcg;0 mg;0.40 mg;3.20 mg;0;0;0;0;0;0;0 mg;0;0;0;118 mg;174 mg;0;46 mg;245.90 mg;3 mg;1.50 mg;0 mcg;0;0;0;0;0;0;0;0;0
980;Ikan sunu, asin, mentah;Alami;1;100 g;199 kkal;0;0;7.10 g;0;34.10 g;3.80 g;0;0;0;0;0;0 g;0;0;0;0;34.70 g;20.30 g;2481 mcg;0 mcg;1.50 mg;0.13 mg;7.20 mg;0;0;0;0;0;0;0 mg;0;0;0;94 mg;92 mg;0;377 mg;57 mg;2.20 mg;3.20 mg;100 mcg;0;0;0;0;0;0;0;0;0
919;Ikan Sunu, segar;Alami;1;100 g;111 kkal;0;0;6.70 g;0;13.30 g;3.40 g;0;0;0;0;0;0 g;0;0;0;0;75.50 g;1.10 g;309 mcg;0 mcg;1.03 mg;0.10 mg;0.20 mg;0;0;0;0;0;0;0 mg;0;0;0;86 mg;174 mg;0;91 mg;197 mg;1.20 mg;0.60 mg;0 mcg;0;0;0;0;0;0;0;0;0
920;Ikan Tahuman, segar;Alami;1;100 g;88 kkal;0;0;4.10 g;0;15.90 g;0.90 g;0;0;0;0;0;0 g;0;0;0;0;77.40 g;1.80 g;0 mcg;0 mcg;0.20 mg;0.25 mg;1.60 mg;0;0;0;0;0;0;0 mg;0;0;0;221 mg;223 mg;0;24 mg;364 mg;0 mg;0.70 mg;400 mcg;0;0;0;0;0;0;0;0;0
921;Ikan Tarmon, segar;Alami;1;100 g;96 kkal;0;0;2 g;0;19.50 g;1.10 g;0;0;0;0;0;0 g;0;0;0;0;76.70 g;0.80 g;0 mcg;0 mcg;0.15 mg;0.02 mg;1.70 mg;0;0;0;0;0;0;0 mg;0;0;0;9 mg;129 mg;0;43 mg;154 mg;0.30 mg;0.50 mg;100 mcg;0;0;0;0;0;0;0;0;0
922;Ikan Telan, segar;Alami;1;100 g;95 kkal;0;0;6.50 g;0;15.80 g;0.70 g;0;0;0;0;0;0 g;0;0;0;0;75.30 g;1.70 g;0 mcg;0 mcg;0.18 mg;0.02 mg;1.90 mg;0;0;0;0;0;0;0 mg;0;0;0;503 mg;354 mg;0;58 mg;294 mg;0.20 mg;1.20 mg;1600 mcg;0;0;0;0;0;0;0;0;0
923;Ikan Tembang, segar;Alami;1;100 g;204 kkal;0;0;0 g;0;16 g;15 g;0;0;0;0;0;0 g;0;0;0;0;65 g;4 g;30 mcg;0 mcg;0.05 mg;0 mg;5.60 mg;0;0;0;0;0;0;0 mg;0;0;0;20 mg;200 mg;0;341 mg;291 mg;2 mg;2.60 mg;400 mcg;0;0;0;0;0;0;0;0;0
924;Ikan Tempahas, segar;Alami;1;100 g;101 kkal;0;0;1 g;0;15.10 g;4.10 g;0;0;0;0;0;0 g;0;0;0;0;78.90 g;0.90 g;0 mcg;0 mcg;0.02 mg;0.05 mg;1.50 mg;0;0;0;0;0;0;0 mg;0;0;0;32 mg;163 mg;0;50 mg;320 mg;0 mg;0.60 mg;700 mcg;0;0;0;0;0;0;0;0;0
2156;Ikan tenggiri;Alami;1;100 g;139 kkal;0;0;0 g;0;19.30 g;6.30 g;0;0;0;0;0;0 g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59 mg;0;0;0;0;0;0;0;0;0;0;0;0;0
925;Ikan Terbang, segar;Alami;1;100 g;98 kkal;0;0;1 g;0;19.60 g;1.70 g;0;0;0;0;0;0 g;0;0;0;0;76.10 g;1.60 g;39 mcg;0 mcg;0 mg;0.10 mg;0.10 mg;0;0;0;0;0;0;0 mg;0;0;0;90 mg;190 mg;0;90 mg;320 mg;0.60 mg;0.50 mg;100 mcg;0;0;0;0;0;0;0;0;0
982;Ikan teri nasi, kering, mentah;Alami;1;100 g;144 kkal;0;0;0 g;0;32.50 g;0.60 g;0;0;0;0;0;0 g;0;0;0;0;34.50 g;32.40 g;61 mcg;0 mcg;0.10 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;1000 mg;1000 mg;0;312 mg;0 mg;3 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
983;Ikan Teri, bubuk, mentah;Alami;1;100 g;277 kkal;0;0;1.80 g;0;60 g;2.30 g;0;0;0;0;0;0 g;0;0;0;0;15 g;20.90 g;90 mcg;0 mcg;0.10 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;1209 mg;1225 mg;0;0 mg;0 mg;3 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
984;Ikan teri, kering, mentah;Alami;1;100 g;170 kkal;0;0;0 g;0;33.40 g;3 g;0;0;0;0;0;0 g;0;0;0;0;37.80 g;25.80 g;64 mcg;0 mcg;0.15 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;1200 mg;1500 mg;0;0 mg;0 mg;3.60 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
985;Ikan teri, kering, tawar, mentah;Alami;1;100 g;331 kkal;0;0;0 g;0;68.70 g;4.20 g;0;0;0;0;0;0 g;0;0;0;0;16.70 g;10.40 g;61 mcg;0 mcg;0.10 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;2381 mg;1500 mg;0;0 mg;0 mg;23.40 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
926;Ikan Teri, segar;Alami;1;100 g;74 kkal;0;0;4.10 g;0;10.30 g;1.40 g;0;0;0;0;0;0 g;0;0;0;0;80 g;4.20 g;13 mcg;0 mcg;0.24 mg;0 mg;1.90 mg;0;0;0;0;0;0;0 mg;0;0;0;972 mg;253 mg;0;554 mg;126.10 mg;3.90 mg;0.20 mg;305200 mcg;0;0;0;0;0;0;0;0;0
986;Ikan Teri, tepung, mentah;Alami;1;100 g;347 kkal;0;0;19.60 g;0;48.80 g;6.40 g;0;0;0;0;0;0 g;0;0;0;0;5.20 g;20 g;61 mcg;0 mcg;1.12 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;4608 mg;1200 mg;0;0 mg;0 mg;18.60 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
927;Ikan Titang, segar;Alami;1;100 g;82 kkal;0;0;2.30 g;0;17.40 g;0.40 g;0;0;0;0;0;0 g;0;0;0;0;78.80 g;1.10 g;581 mcg;0 mcg;0.64 mg;0.03 mg;1.50 mg;0;0;0;0;0;0;0 mg;0;0;0;145 mg;130 mg;0;110 mg;275 mg;1.80 mg;0.80 mg;100 mcg;0;0;0;0;0;0;0;0;0
928;Ikan Tongkol, segar;Alami;1;100 g;100 kkal;0;0;8 g;0;13.70 g;1.50 g;0;0;0;0;0;0 g;0;0;0;0;74.70 g;2.10 g;181 mcg;0 mcg;0.35 mg;0.03 mg;6.60 mg;0;0;0;0;0;0;0 mg;0;0;0;92 mg;606 mg;0;202 mg;227 mg;1.70 mg;1.60 mg;200 mcg;0;0;0;0;0;0;0;0;0
1188;Ikan tuna;Alami;1;100 g;144 kkal;0;0;0 g;0;23.33 g;4.90 g;0;0;0;0;0;0 g;0;0;0;0;68.09 g;1.18 g;655 mcg;0 mcg;0.24 mg;0.25 mg;8.65 mg;0;0;0;0;0;0;0 mg;0;0;0;8 mg;254 mg;0;39 mg;252 mg;1.02 mg;0.60 mg;80 mcg;0;0;0;0;0;0;0;0;0
929;Ikan Turi, segar;Alami;1;100 g;96 kkal;0;0;0.20 g;0;19.20 g;2 g;0;0;0;0;0;0 g;0;0;0;0;76.90 g;2.10 g;26 mcg;0 mcg;0 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;340 mg;340 mg;0;370 mg;300 mg;0.80 mg;2 mg;100 mcg;0;0;0;0;0;0;0;0;0
1052;Ikan, telur, asin, mentah;Alami;1;100 g;358 kkal;0;0;9.40 g;0;20.70 g;26.40 g;0;0;0;0;0;0 g;0;0;0;0;37.80 g;5.70 g;1866 mcg;0 mcg;0.21 mg;0.54 mg;2.10 mg;0;0;0;0;0;0;0 mg;0;0;0;48 mg;311 mg;0;2684 mg;59 mg;15.10 mg;3 mg;400 mcg;0;0;0;0;0;0;0;0;0
981;Ikan, tepung, mentah;Alami;1;100 g;316 kkal;0;0;22.40 g;0;60.10 g;6.50 g;0;0;0;0;0;0 g;0;0;0;0;4.30 g;6.70 g;320 mcg;0 mcg;0 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;3196 mg;1976 mg;0;0 mg;0 mg;16.60 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
71;Intip goreng;Alami;1;100 g;474 kkal;0;0;62.30 g;0;7.60 g;21.60 g;0;0;0;0;0;1.20 g;0;0;0;0;6.50 g;2 g;0 mcg;0 mcg;0.25 mg;0.03 mg;0.80 mg;0;0;0;0;0;0;0 mg;0;0;0;36 mg;64 mg;0;0 mg;38 mg;2.50 mg;0.50 mg;50 mcg;0;0;0;0;0;0;0;0;0
776;Itik alabio, daging, dendeng, mentah;Alami;1;100 g;496 kkal;0;0;18.40 g;0;30.30 g;33.50 g;0;0;0;0;0;0 g;0;0;0;0;12.70 g;5.10 g;0 mcg;0 mcg;0 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;135 mg;370 mg;0;1081 mg;478 mg;12.50 mg;0.30 mg;700 mcg;0;0;0;0;0;0;0;0;0
72;Jagung gerontol;Alami;1;100 g;156 kkal;0;0;33.30 g;0;2.70 g;1.30 g;0;0;0;0;0;1 g;0;0;0;0;61.70 g;0.80 g;0 mcg;0 mcg;0.08 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;51 mg;105 mg;0;0 mg;0 mg;1.20 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
16;Jagung kuning pipil, kering, mentah;Alami;1;100 g;366 kkal;0;0;69.10 g;0;9.80 g;7.30 g;0;0;0;0;0;2.20 g;0;0;0;0;11.50 g;2.40 g;0 mcg;636 mcg;0.12 mg;0.12 mg;1.80 mg;0;0;0;0;0;0;3 mg;0;0;0;30 mg;538 mg;0;5 mg;79.40 mg;2.30 mg;4.10 mg;100 mcg;0;0;0;0;0;0;0;0;0
33;Jagung kuning pipil, rebus;Alami;1;100 g;154 kkal;0;0;28.40 g;0;3.80 g;3.50 g;0;0;0;0;0;0.70 g;0;0;0;0;63.70 g;0.60 g;0 mcg;818 mcg;0.08 mg;0.10 mg;1.70 mg;0;0;0;0;0;0;0 mg;0;0;0;7 mg;171 mg;0;5 mg;56.40 mg;0.50 mg;4.40 mg;100 mcg;0;0;0;0;0;0;0;0;0
32;Jagung kuning, tepung;Alami;1;100 g;355 kkal;0;0;73.70 g;0;9.20 g;3.90 g;0;0;0;0;0;7.20 g;0;0;0;0;12 g;1.20 g;0 mcg;0 mcg;0.38 mg;0.02 mg;0.30 mg;0;0;0;0;0;0;0 mg;0;0;0;10 mg;256 mg;0;11 mg;24.40 mg;2.40 mg;1.70 mg;230 mcg;0;0;0;0;0;0;0;0;0
2057;Jagung manis, mentah;Alami;1;100 g;86 kkal;0;0;19 g;0;3.30 g;1.40 g;0;0;0;0;0;2 g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15 mg;270 mg;0;0;0;0;0;0;0;0;0;0;0;0
2036;Jagung manis, rebus;Alami;1;100 g;96 kkal;0;0;21 g;0;3.40 g;1.50 g;0;0;0;0;0;2.40 g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 mg;218 mg;0;0;0;0;0;0;0;0;0;0;0;0
2058;Jagung manis, rebus;Alami;1;100 g;96 kkal;0;0;21 g;0;3.40 g;1.50 g;0;0;0;0;0;2.40 g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 mg;218 mg;0;0;0;0;0;0;0;0;0;0;0;0
467;Jagung muda / semi, segar;Alami;1;100 g;35 kkal;0;0;7.40 g;0;2.20 g;0.10 g;0;0;0;0;0;1.90 g;0;0;0;0;89.50 g;0.80 g;0 mcg;23 mcg;0.08 mg;0.16 mg;0.90 mg;0;0;0;0;0;0;8 mg;0;0;0;7 mg;100 mg;0;353 mg;230.20 mg;0.50 mg;0.80 mg;100 mcg;0;0;0;0;0;0;0;0;0
15;Jagung muda, kening, mentah;Alami;1;100 g;147 kkal;0;0;31.50 g;0;5.10 g;0.70 g;0;0;0;0;0;1.30 g;0;0;0;0;61.80 g;0.90 g;0 mcg;113 mcg;0.24 mg;0.10 mg;0.80 mg;0;0;0;0;0;0;9 mg;0;0;0;6 mg;122 mg;0;5 mg;33.60 mg;1.10 mg;0.90 mg;130 mcg;0;0;0;0;0;0;0;0;0
31;Jagung muda,rebus;Alami;1;100 g;142 kkal;0;0;30.30 g;0;5 g;0.70 g;0;0;0;0;0;0.80 g;0;0;0;0;53.20 g;0.80 g;0 mcg;145 mcg;0.15 mg;0 mg;0.70 mg;0;0;0;0;0;0;0 mg;0;0;0;5 mg;105 mg;0;5 mg;24.30 mg;0.80 mg;0.90 mg;200 mcg;0;0;0;0;0;0;0;0;0
30;Jagung nasi, mentah;Alami;1;100 g;357 kkal;0;0;79.50 g;0;8.80 g;0.50 g;0;0;0;0;0;6.20 g;0;0;0;0;11 g;0.30 g;0 mcg;0 mcg;0.30 mg;0.02 mg;0.10 mg;0;0;0;0;0;0;0 mg;0;0;0;5 mg;43 mg;0;2 mg;30.40 mg;0.60 mg;0.30 mg;100 mcg;0;0;0;0;0;0;0;0;0
17;Jagung pipil var, harapan, mentah;Alami;1;100 g;367 kkal;0;0;76.20 g;0;6.20 g;5.10 g;0;0;0;0;0;2.60 g;0;0;0;0;11.30 g;1.20 g;0 mcg;637 mcg;0.19 mg;0.08 mg;1 mg;0;0;0;0;0;0;0 mg;0;0;0;7 mg;354 mg;0;1 mg;79.60 mg;2.80 mg;4.10 mg;100 mcg;0;0;0;0;0;0;0;0;0
18;Jagung pipil var, metro,kering;Alami;1;100 g;368 kkal;0;0;78 g;0;5.50 g;4.60 g;0;0;0;0;0;2.90 g;0;0;0;0;10.60 g;1.30 g;0 mcg;642 mcg;0.16 mg;0.08 mg;1 mg;0;0;0;0;0;0;0 mg;0;0;0;7 mg;300 mg;0;1 mg;80.20 mg;2.40 mg;4.10 mg;100 mcg;0;0;0;0;0;0;0;0;0
73;Jagung titi;Alami;1;100 g;374 kkal;0;0;79.10 g;0;9.40 g;2.20 g;0;0;0;0;0;0.80 g;0;0;0;0;9.20 g;0.10 g;0 mcg;0 mcg;0.20 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;14 mg;142 mg;0;0 mg;0 mg;2.90 mg;0 mg;9000 mcg;0;0;0;0;0;0;0;0;0
34;Jagung, tepung putih;Alami;1;100 g;355 kkal;0;0;73.70 g;0;9.20 g;3.90 g;0;0;0;0;0;7.20 g;0;0;0;0;12 g;1.20 g;0 mcg;0 mcg;0.38 mg;0.02 mg;0.30 mg;0;0;0;0;0;0;0 mg;0;0;0;10 mg;256 mg;0;11 mg;24.40 mg;2.40 mg;1.70 mg;230 mcg;0;0;0;0;0;0;0;0;0
1126;Jahe, segar;Alami;1;100 g;51 kkal;0;0;10.10 g;0;1.50 g;1 g;0;0;0;0;0;12 g;0;0;0;0;55 g;1.20 g;0 mcg;0 mcg;0.02 mg;0.17 mg;3.30 mg;0;0;0;0;0;0;4 mg;0;0;0;21 mg;39 mg;0;12 mg;441.70 mg;1.60 mg;0.70 mg;480 mcg;0;0;0;0;0;0;0;0;0
19;Jali, mentah;Alami;1;100 g;324 kkal;0;0;61 g;0;11 g;4 g;0;0;0;0;0;3.10 g;0;0;0;0;23 g;1 g;0 mcg;0 mcg;0.14 mg;0.08 mg;1.80 mg;0;0;0;0;0;0;0 mg;0;0;0;213 mg;176 mg;0;24 mg;0 mg;11 mg;0.40 mg;100 mcg;0;0;0;0;0;0;0;0;0
1098;Jam, selai;Alami;1;100 g;239 kkal;0;0;64.50 g;0;0.50 g;0.60 g;0;0;0;0;0;1 g;0;0;0;0;34 g;0.40 g;0 mcg;0 mcg;0.01 mg;0.07 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;20 mg;20 mg;0;30 mg;73.10 mg;1 mg;0 mg;90 mcg;0;0;0;0;0;0;0;0;0
1012;Jambal goreng, masakan;Alami;1;100 g;286 kkal;0;0;2.30 g;0;48.50 g;9.20 g;0;0;0;0;0;0 g;0;0;0;0;13.40 g;26.60 g;109 mcg;0 mcg;0.40 mg;0 mg;3.06 mg;0;0;0;0;0;0;0 mg;0;0;0;207 mg;457 mg;0;0 mg;0 mg;3.30 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
639;Jambu air, segar;Alami;1;100 g;46 kkal;0;0;11.80 g;0;0.60 g;0.20 g;0;0;0;0;0;2.10 g;0;0;0;0;87 g;0.80 g;0 mcg;92 mcg;0.02 mg;0.38 mg;4.60 mg;0;0;0;0;0;0;5 mg;0;0;0;8 mg;9 mg;0;11 mg;321.20 mg;1.10 mg;0.10 mg;0 mcg;0;0;0;0;0;0;0;0;0
640;Jambu biji;Alami;1;100 g;49 kkal;0;0;12.20 g;0;0.90 g;0.30 g;0;0;0;0;0;2.40 g;0;0;0;0;86 g;0.60 g;0 mcg;27 mcg;0.02 mg;0.03 mg;0.80 mg;0;0;0;0;0;0;87 mg;0;0;0;14 mg;28 mg;0;10 mg;52.80 mg;1.10 mg;0.30 mg;0 mcg;0;0;0;0;0;0;0;0;0
641;Jambu biji putih tidak berbiji;Alami;1;100 g;61 kkal;0;0;15.40 g;0;0.90 g;0.30 g;0;0;0;0;0;4.50 g;0;0;0;0;82.80 g;0.60 g;0 mcg;53 mcg;1.02 mg;0.06 mg;1.30 mg;0;0;0;0;0;0;116 mg;0;0;0;31 mg;41 mg;0;20 mg;103 mg;0.20 mg;0.50 mg;0 mcg;0;0;0;0;0;0;0;0;0
642;Jambu bool, segar;Alami;1;100 g;49 kkal;0;0;9.60 g;0;2.30 g;0.20 g;0;0;0;0;0;3.50 g;0;0;0;0;87.10 g;0.80 g;0 mcg;92 mcg;0.13 mg;0.01 mg;0.50 mg;0;0;0;0;0;0;22 mg;0;0;0;8 mg;8 mg;0;1 mg;14 mg;0.30 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
643;Jambu monyet, segar;Alami;1;100 g;64 kkal;0;0;15.80 g;0;0.70 g;0.60 g;0;0;0;0;0;1.20 g;0;0;0;0;82.60 g;0.30 g;0 mcg;1604 mcg;0.02 mg;0 mg;2 mg;0;0;0;0;0;0;197 mg;0;0;0;4 mg;13 mg;0;12 mg;107.80 mg;0.50 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
21;Jampang huma, mentah;Alami;1;100 g;350 kkal;0;0;78.20 g;0;6.30 g;1.40 g;0;0;0;0;0;1.70 g;0;0;0;0;11.70 g;2.50 g;0 mcg;33 mcg;0.51 mg;0.30 mg;0.70 mg;0;0;0;0;0;0;0 mg;0;0;0;329 mg;254 mg;0;53 mg;396.70 mg;5.30 mg;1.60 mg;700 mcg;0;0;0;0;0;0;0;0;0
468;Jamur encik;Alami;1;100 g;296 kkal;0;0;62 g;0;9.40 g;0.10 g;0;0;0;0;0;0 g;0;0;0;0;24.80 g;2.70 g;0 mcg;0 mcg;1.10 mg;0.10 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;5 mg;277 mg;0;2 mg;0 mg;5.30 mg;3.10 mg;200 mcg;0;0;0;0;0;0;0;0;0
469;Jamur kuping kering;Alami;1;100 g;294 kkal;0;0;64.60 g;0;16 g;0.90 g;0;0;0;0;0;46.50 g;0;0;0;0;14.90 g;3.60 g;0 mcg;11 mcg;0.11 mg;0.60 mg;2.70 mg;0;0;0;0;0;0;0 mg;0;0;0;51 mg;223 mg;0;174 mg;726.10 mg;6.70 mg;5.50 mg;290 mcg;0;0;0;0;0;0;0;0;0
470;Jamur kuping segar;Alami;1;100 g;21 kkal;0;0;0.90 g;0;3.80 g;0.60 g;0;0;0;0;0;5.10 g;0;0;0;0;93.70 g;1 g;0 mcg;1 mcg;0.10 mg;0.09 mg;0.10 mg;0;0;0;0;0;0;5 mg;0;0;0;3 mg;94 mg;0;17 mg;33.40 mg;1.70 mg;0.10 mg;190 mcg;0;0;0;0;0;0;0;0;0
471;Jamur merang, segar;Alami;1;100 g;30 kkal;0;0;4 g;0;2.50 g;0.20 g;0;0;0;0;0;2.40 g;0;0;0;0;91.50 g;0.80 g;0 mcg;0 mcg;0.02 mg;0.20 mg;0.50 mg;0;0;0;0;0;0;0 mg;0;0;0;14 mg;117 mg;0;6 mg;300 mg;1 mg;0.80 mg;300 mcg;0;0;0;0;0;0;0;0;0
473;Jamur sagu;Alami;1;100 g;48 kkal;0;0;2.80 g;0;1.90 g;3.20 g;0;0;0;0;0;1 g;0;0;0;0;91.30 g;0.80 g;0 mcg;0 mcg;0.20 mg;0.20 mg;6.50 mg;0;0;0;0;0;0;0 mg;0;0;0;10 mg;90 mg;0;100 mg;440 mg;0.60 mg;0.60 mg;600 mcg;0;0;0;0;0;0;0;0;0
472;Jamur tiram, segar;Alami;1;100 g;30 kkal;0;0;5.50 g;0;1.90 g;0.10 g;0;0;0;0;0;3.60 g;0;0;0;0;92.50 g;0.60 g;0 mcg;0 mcg;0.30 mg;0.20 mg;1 mg;0;0;0;0;0;0;0 mg;0;0;0;9 mg;83 mg;0;22 mg;226 mg;0.70 mg;0.80 mg;0 mcg;0;0;0;0;0;0;0;0;0
